season_player_id,season_code,player_id,player,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game,plus_minus_per_game
U2009_P000244_NYM,U2009,P000244,"HANAVAN, IAN",NYM,4.0,0.0,40.0,25,3,6,5,11,4,4,2,3,5,8,3,4,1,0,10,6,25,0,10.01,6.25,0.75,1.5,0.5,1.25,2.75,0.455,1.0,1.0,1.0,0.5,0.75,1.25,2.0,0.75,1.0,0.25,0.0,2.5,1.5,6.25,0.0
U2025_P013914_NIO,U2025,P013914,"HANDS, JAYLEN",NIO,2.0,2.0,59.2,34,2,10,7,18,9,9,3,7,10,10,3,3,0,2,3,7,37,0,29.59,17.0,1.0,5.0,0.2,3.5,9.0,0.389,4.5,4.5,1.0,1.5,3.5,5.0,5.0,1.5,1.5,0.0,1.0,1.5,3.5,18.5,0.0
U2024_P005099_JOV,U2024,P005099,"HANGA, ADAM",JOV,16.0,10.0,322.5,101,16,29,19,55,12,24,11,33,44,37,19,28,4,0,45,40,111,-77,20.16,6.31,1.0,1.81,0.552,1.19,3.44,0.345,0.75,1.5,0.5,0.69,2.06,2.75,2.31,1.19,1.75,0.25,0.0,2.81,2.5,6.94,-4.81
U2023_P012778_BOU,U2023,P012778,"HANIFI, BENALI",BOU,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2024_P013304_CLU,U2024,P013304,"HANKINS, ZACH",CLU,20.0,20.0,429.6,197,89,145,0,0,19,36,43,86,129,20,13,36,13,8,51,44,248,-16,21.48,9.85,4.45,7.25,0.614,0.0,0.0,0.0,0.95,1.8,0.528,2.15,4.3,6.45,1.0,0.65,1.8,0.65,0.4,2.55,2.2,12.4,-0.8
U2024_P006598_TTK,U2024,P006598,"HANLAN, OLIVIER",TTK,20.0,6.0,387.1,161,36,79,15,61,44,49,5,45,50,55,8,38,3,5,49,54,145,28,19.36,8.05,1.8,3.95,0.456,0.75,3.05,0.246,2.2,2.45,0.898,0.25,2.25,2.5,2.75,0.4,1.9,0.15,0.25,2.45,2.7,7.25,1.4
U2007_UC_ZGO,U2007,UC,HAN MARIN,ZGO,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2007_01_ZGO,U2007,01,"HAN, MARIN",ZGO,1.0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
U2015_P006402_BIL,U2015,P006402,"HANNAH, CLEVIN",BIL,16.0,14.0,358.0,199,37,63,32,75,29,32,3,28,31,57,11,36,1,2,39,40,190,126,22.38,12.44,2.31,3.94,0.587,2.0,4.69,0.427,1.81,2.0,0.906,0.19,1.75,1.94,3.56,0.69,2.25,0.06,0.12,2.44,2.5,11.88,7.88
U2016_P006402_LIE,U2016,P006402,"HANNAH, CLEVIN",LIE,6.0,4.0,101.5,37,13,23,2,13,5,5,1,9,10,18,5,5,0,2,8,11,45,13,16.91,6.17,2.17,3.83,0.565,0.33,2.17,0.154,0.83,0.83,1.0,0.17,1.5,1.67,3.0,0.83,0.83,0.0,0.33,1.33,1.83,7.5,2.17
U2019_P006402_ANR,U2019,P006402,"HANNAH, CLEVIN",ANR,16.0,10.0,330.5,177,31,60,29,57,28,30,6,15,21,84,9,22,0,5,36,47,216,65,20.66,11.06,1.94,3.75,0.517,1.81,3.56,0.509,1.75,1.88,0.933,0.38,0.94,1.31,5.25,0.56,1.38,0.0,0.31,2.25,2.94,13.5,4.06
U2020_P006402_ANR,U2020,P006402,"HANNAH, CLEVIN",ANR,16.0,11.0,351.4,186,21,57,38,91,30,33,4,10,14,52,15,34,0,3,36,49,151,-15,21.96,11.62,1.31,3.56,0.368,2.38,5.69,0.418,1.88,2.06,0.909,0.25,0.62,0.88,3.25,0.94,2.12,0.0,0.19,2.25,3.06,9.44,-0.94
U2021_P006402_ANR,U2021,P006402,"HANNAH, CLEVIN",ANR,18.0,13.0,412.8,209,32,57,38,98,31,38,4,26,30,67,16,19,0,1,44,42,208,2,22.94,11.61,1.78,3.17,0.561,2.11,5.44,0.388,1.72,2.11,0.816,0.22,1.44,1.67,3.72,0.89,1.06,0.0,0.06,2.44,2.33,11.56,0.11
U2011_P003500_MES,U2011,P003500,"HANSBROUGH, BEN",MES,2.0,1.0,41.9,11,4,7,1,5,0,0,0,2,2,4,1,3,0,2,4,4,6,-26,20.94,5.5,2.0,3.5,0.571,0.5,2.5,0.2,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.5,1.5,0.0,1.0,2.0,2.0,3.0,-13.0
U2011_P003500_MUN,U2011,P003500,"HANSBROUGH, BEN",MUN,3.0,0.0,65.6,24,5,12,4,9,2,2,2,4,6,4,3,10,0,2,13,7,7,-15,21.86,8.0,1.67,4.0,0.417,1.33,3.0,0.444,0.67,0.67,1.0,0.67,1.33,2.0,1.33,1.0,3.33,0.0,0.67,4.33,2.33,2.33,-5.0
U2007_PJKM_DYN,U2007,PJKM,"HANSEN, TRAVIS",DYN,14.0,11.0,374.3,245,46,67,38,82,39,51,11,35,46,22,20,25,3,3,39,47,239,136,26.73,17.5,3.29,4.79,0.687,2.71,5.86,0.463,2.79,3.64,0.765,0.79,2.5,3.29,1.57,1.43,1.79,0.21,0.21,2.79,3.36,17.07,9.71
U2008_PJKM_DYN,U2008,PJKM,"HANSEN, TRAVIS",DYN,12.0,12.0,360.7,195,62,101,13,38,32,42,12,44,56,37,17,31,3,4,36,44,207,76,30.06,16.25,5.17,8.42,0.614,1.08,3.17,0.342,2.67,3.5,0.762,1.0,3.67,4.67,3.08,1.42,2.58,0.25,0.33,3.0,3.67,17.25,6.33
U2023_P009864_CAN,U2023,P009864,"HAPP, ETHAN",CAN,17.0,16.0,314.2,164,73,121,0,0,18,39,40,60,100,36,28,29,6,5,32,42,241,24,18.48,9.65,4.29,7.12,0.603,0.0,0.0,0.0,1.06,2.29,0.462,2.35,3.53,5.88,2.12,1.65,1.71,0.35,0.29,1.88,2.47,14.18,1.41
U2024_P009864_PAM,U2024,P009864,"HAPP, ETHAN",PAM,5.0,1.0,58.3,21,8,16,0,0,5,5,2,6,8,3,4,5,1,3,10,5,16,-3,11.66,4.2,1.6,3.2,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.4,1.2,1.6,0.6,0.8,1.0,0.2,0.6,2.0,1.0,3.2,-0.6
U2013_P004902_UNK,U2013,P004902,"HARANGODY, LUKE",UNK,24.0,15.0,407.9,180,42,73,27,61,15,19,24,83,107,19,14,17,5,5,52,25,207,143,16.99,7.5,1.75,3.04,0.575,1.12,2.54,0.443,0.62,0.79,0.789,1.0,3.46,4.46,0.79,0.58,0.71,0.21,0.21,2.17,1.04,8.62,5.96
U2014_P004902_PAM,U2014,P004902,"HARANGODY, LUKE",PAM,9.0,7.0,206.7,83,13,23,14,28,15,17,20,35,55,9,5,6,2,0,8,12,126,40,22.97,9.22,1.44,2.56,0.565,1.56,3.11,0.5,1.67,1.89,0.882,2.22,3.89,6.11,1.0,0.56,0.67,0.22,0.0,0.89,1.33,14.0,4.44
U2017_P004902_ULM,U2017,P004902,"HARANGODY, LUKE",ULM,7.0,2.0,172.2,78,18,33,9,21,15,17,6,33,39,8,3,5,1,1,15,18,97,-24,24.6,11.14,2.57,4.71,0.545,1.29,3.0,0.429,2.14,2.43,0.882,0.86,4.71,5.57,1.14,0.43,0.71,0.14,0.14,2.14,2.57,13.86,-3.43
U2019_P004902_JOV,U2019,P004902,"HARANGODY, LUKE",JOV,13.0,7.0,303.1,114,28,46,17,36,7,9,22,38,60,10,3,16,3,3,24,9,117,64,23.32,8.77,2.15,3.54,0.609,1.31,2.77,0.472,0.54,0.69,0.778,1.69,2.92,4.62,0.77,0.23,1.23,0.23,0.23,1.85,0.69,9.0,4.92
U2015_P006575_TRB,U2015,P006575,"HARDY, DWIGHT",TRB,16.0,16.0,511.0,252,44,86,39,94,47,54,3,20,23,53,12,39,1,5,40,51,204,60,31.94,15.75,2.75,5.38,0.512,2.44,5.88,0.415,2.94,3.38,0.87,0.19,1.25,1.44,3.31,0.75,2.44,0.06,0.31,2.5,3.19,12.75,3.75
U2017_P006575_GAL,U2017,P006575,"HARDY, DWIGHT",GAL,16.0,15.0,464.2,216,47,74,34,76,20,26,4,17,21,30,9,20,0,2,28,38,189,-37,29.01,13.5,2.94,4.62,0.635,2.12,4.75,0.447,1.25,1.62,0.769,0.25,1.06,1.31,1.88,0.56,1.25,0.0,0.12,1.75,2.38,11.81,-2.31
U2018_P006575_LMG,U2018,P006575,"HARDY, DWIGHT",LMG,16.0,15.0,468.0,200,44,79,28,62,28,33,5,21,26,30,10,22,0,6,25,28,167,-87,29.25,12.5,2.75,4.94,0.557,1.75,3.88,0.452,1.75,2.06,0.848,0.31,1.31,1.62,1.88,0.62,1.38,0.0,0.38,1.56,1.75,10.44,-5.44
U2022_P012028_HTA,U2022,P012028,"HAREL, EYAL",HTA,6.0,0.0,21.9,9,2,5,1,2,2,3,2,2,4,3,1,1,0,1,3,4,11,2,3.65,1.5,0.33,0.83,0.4,0.17,0.33,0.5,0.33,0.5,0.667,0.33,0.33,0.67,0.5,0.17,0.17,0.0,0.17,0.5,0.67,1.83,0.33
U2023_P012028_HTA,U2023,P012028,"HAREL, EYAL",HTA,4.0,1.0,8.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,-8,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,-2.0
U2007_P000605_PLO,U2007,P000605,"HARGROVE, DARIUS",PLO,10.0,0.0,180.5,91,24,45,7,26,22,30,3,13,16,7,8,8,1,2,11,26,80,-4,18.05,9.1,2.4,4.5,0.533,0.7,2.6,0.269,2.2,3.0,0.733,0.3,1.3,1.6,0.7,0.8,0.8,0.1,0.2,1.1,2.6,8.0,-0.4
U2011_PJXY_ASV,U2011,PJXY,"HARITOPOULOS, DIMITRIOS",ASV,3.0,1.0,61.4,16,4,17,0,0,8,10,5,9,14,2,1,3,0,1,3,6,17,10,20.47,5.33,1.33,5.67,0.235,0.0,0.0,0.0,2.67,3.33,0.8,1.67,3.0,4.67,0.67,0.33,1.0,0.0,0.33,1.0,2.0,5.67,3.33
U2007_P000248_AZO,U2007,P000248,"HARPER, AARON",AZO,1.0,1.0,25.2,4,1,3,0,2,2,2,0,3,3,1,0,2,0,0,1,2,3,1,25.25,4.0,1.0,3.0,0.333,0.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0
U2008_P000248_ROA,U2008,P000248,"HARPER, AARON",ROA,5.0,5.0,119.0,50,10,22,6,18,12,15,3,9,12,7,2,8,0,5,14,10,27,-21,23.8,10.0,2.0,4.4,0.455,1.2,3.6,0.333,2.4,3.0,0.8,0.6,1.8,2.4,1.4,0.4,1.6,0.0,1.0,2.8,2.0,5.4,-4.2
U2011_P003381_CIB,U2011,P003381,"HARPER, DEMONTE",CIB,5.0,1.0,58.6,17,5,8,2,7,1,2,0,6,6,3,2,7,0,1,7,3,7,-22,11.71,3.4,1.0,1.6,0.625,0.4,1.4,0.286,0.2,0.4,0.5,0.0,1.2,1.2,0.6,0.4,1.4,0.0,0.2,1.4,0.6,1.4,-4.4
U2017_P003381_DYR,U2017,P003381,"HARPER, DEMONTE",DYR,19.0,9.0,429.0,178,41,81,24,62,24,30,17,43,60,38,14,37,6,4,50,25,146,-46,22.58,9.37,2.16,4.26,0.506,1.26,3.26,0.387,1.26,1.58,0.8,0.89,2.26,3.16,2.0,0.74,1.95,0.32,0.21,2.63,1.32,7.68,-2.42
U2018_P003381_BUR,U2018,P003381,"HARPER, DEMONTE",BUR,9.0,5.0,212.9,63,15,33,9,21,6,9,3,20,23,24,6,13,2,2,27,12,55,-12,23.65,7.0,1.67,3.67,0.455,1.0,2.33,0.429,0.67,1.0,0.667,0.33,2.22,2.56,2.67,0.67,1.44,0.22,0.22,3.0,1.33,6.11,-1.33
U2024_P011970_JER,U2024,P011970,"HARPER, JARED",JER,18.0,17.0,548.9,410,61,128,38,93,174,199,5,41,46,102,18,46,4,4,35,142,490,48,30.49,22.78,3.39,7.11,0.477,2.11,5.17,0.409,9.67,11.06,0.874,0.28,2.28,2.56,5.67,1.0,2.56,0.22,0.22,1.94,7.89,27.22,2.67
U2025_P011970_JER,U2025,P011970,"HARPER, JARED",JER,2.0,2.0,57.9,30,4,8,2,8,16,21,0,3,3,4,2,5,0,1,3,15,30,-12,28.94,15.0,2.0,4.0,0.5,1.0,4.0,0.25,8.0,10.5,0.762,0.0,1.5,1.5,2.0,1.0,2.5,0.0,0.5,1.5,7.5,15.0,-6.0
U2017_P008012_ASV,U2017,P008012,"HARPER, JUSTIN",ASV,16.0,1.0,293.9,155,30,51,28,41,11,14,5,39,44,13,5,13,3,1,33,17,153,37,18.37,9.69,1.88,3.19,0.588,1.75,2.56,0.683,0.69,0.88,0.786,0.31,2.44,2.75,0.81,0.31,0.81,0.19,0.06,2.06,1.06,9.56,2.31
U2012_P001711_TSO,U2012,P001711,"HARRINGTON, JUNIOR",TSO,5.0,0.0,69.8,24,2,7,3,5,11,12,0,8,8,7,2,4,0,1,5,11,34,13,13.97,4.8,0.4,1.4,0.286,0.6,1.0,0.6,2.2,2.4,0.917,0.0,1.6,1.6,1.4,0.4,0.8,0.0,0.2,1.0,2.2,6.8,2.6
U2008_P001305_ZGO,U2008,P001305,"HARRIS, ALEX",ZGO,6.0,0.0,105.9,41,6,14,5,17,14,15,0,6,6,6,2,8,0,3,12,11,22,-15,17.65,6.83,1.0,2.33,0.429,0.83,2.83,0.294,2.33,2.5,0.933,0.0,1.0,1.0,1.0,0.33,1.33,0.0,0.5,2.0,1.83,3.67,-2.5
U2015_P001305_BDS,U2015,P001305,"HARRIS, ALEX",BDS,10.0,1.0,219.1,93,21,42,10,25,21,26,8,16,24,11,9,18,0,2,19,29,86,-74,21.91,9.3,2.1,4.2,0.5,1.0,2.5,0.4,2.1,2.6,0.808,0.8,1.6,2.4,1.1,0.9,1.8,0.0,0.2,1.9,2.9,8.6,-7.4
U2014_P005751_DIJ,U2014,P005751,"HARRIS, ANDRE",DIJ,16.0,16.0,424.8,167,42,100,23,62,14,19,6,49,55,19,11,19,5,0,40,25,121,-98,26.55,10.44,2.62,6.25,0.42,1.44,3.88,0.371,0.88,1.19,0.737,0.38,3.06,3.44,1.19,0.69,1.19,0.31,0.0,2.5,1.56,7.56,-6.12
U2013_P005460_BAM,U2013,P005460,"HARRIS, ELIAS",BAM,6.0,3.0,125.0,60,21,36,4,15,6,7,9,13,22,5,2,5,1,3,10,8,53,0,20.83,10.0,3.5,6.0,0.583,0.67,2.5,0.267,1.0,1.17,0.857,1.5,2.17,3.67,0.83,0.33,0.83,0.17,0.5,1.67,1.33,8.83,0.0
U2014_P005460_BAM,U2014,P005460,"HARRIS, ELIAS",BAM,18.0,8.0,286.8,93,30,61,1,10,30,39,11,29,40,15,13,18,2,3,35,30,88,-18,15.93,5.17,1.67,3.39,0.492,0.06,0.56,0.1,1.67,2.17,0.769,0.61,1.61,2.22,0.83,0.72,1.0,0.11,0.17,1.94,1.67,4.89,-1.0
U2021_P011151_BOU,U2021,P011151,"HARRIS JR., CALVIN",BOU,13.0,8.0,318.4,146,26,58,19,33,37,43,3,20,23,36,16,26,0,4,37,57,159,-3,24.49,11.23,2.0,4.46,0.448,1.46,2.54,0.576,2.85,3.31,0.86,0.23,1.54,1.77,2.77,1.23,2.0,0.0,0.31,2.85,4.38,12.23,-0.23
U2012_P004244_AZO,U2012,P004244,"HARRIS, MANNY",AZO,3.0,1.0,96.4,42,11,24,4,13,8,15,7,17,24,9,2,6,0,1,5,16,52,-15,32.15,14.0,3.67,8.0,0.458,1.33,4.33,0.308,2.67,5.0,0.533,2.33,5.67,8.0,3.0,0.67,2.0,0.0,0.33,1.67,5.33,17.33,-5.0
U2018_P004244_LIE,U2018,P004244,"HARRIS, MANNY",LIE,2.0,0.0,29.2,13,4,11,0,4,5,6,2,3,5,3,1,3,1,1,2,3,8,-22,14.58,6.5,2.0,5.5,0.364,0.0,2.0,0.0,2.5,3.0,0.833,1.0,1.5,2.5,1.5,0.5,1.5,0.5,0.5,1.0,1.5,4.0,-11.0
U2007_P000382_LUD,U2007,P000382,"HARRIS, NATE",LUD,6.0,3.0,109.3,46,17,28,1,4,9,13,10,17,27,11,8,8,2,2,15,8,59,-10,18.21,7.67,2.83,4.67,0.607,0.17,0.67,0.25,1.5,2.17,0.692,1.67,2.83,4.5,1.83,1.33,1.33,0.33,0.33,2.5,1.33,9.83,-1.67
U2018_P008930_GAL,U2018,P008930,"HARRISON, AARON MALIK",GAL,9.0,9.0,251.0,118,14,44,19,43,33,41,5,23,28,28,10,16,3,3,33,29,102,-15,27.89,13.11,1.56,4.89,0.318,2.11,4.78,0.442,3.67,4.56,0.805,0.56,2.56,3.11,3.11,1.11,1.78,0.33,0.33,3.67,3.22,11.33,-1.67
U2019_P008930_GAL,U2019,P008930,"HARRISON, AARON MALIK",GAL,16.0,16.0,477.6,255,28,59,44,116,67,78,8,38,46,45,18,37,5,3,42,80,253,32,29.85,15.94,1.75,3.69,0.475,2.75,7.25,0.379,4.19,4.88,0.859,0.5,2.38,2.88,2.81,1.12,2.31,0.31,0.19,2.62,5.0,15.81,2.0
U2021_P008930_TTK,U2021,P008930,"HARRISON, AARON MALIK",TTK,7.0,7.0,184.4,112,13,29,21,48,23,28,1,14,15,10,6,2,1,1,11,35,117,-23,26.34,16.0,1.86,4.14,0.448,3.0,6.86,0.438,3.29,4.0,0.821,0.14,2.0,2.14,1.43,0.86,0.29,0.14,0.14,1.57,5.0,16.71,-3.29
U2022_P008930_LJU,U2022,P008930,"HARRISON, AARON MALIK",LJU,3.0,0.0,48.5,24,3,9,4,8,6,7,0,4,4,5,3,4,0,1,7,6,19,-2,16.16,8.0,1.0,3.0,0.333,1.33,2.67,0.5,2.0,2.33,0.857,0.0,1.33,1.33,1.67,1.0,1.33,0.0,0.33,2.33,2.0,6.33,-0.67
U2007_P000267_NAN,U2007,P000267,"HARRISON, DENNIS",NAN,10.0,1.0,113.8,25,8,18,0,6,9,12,4,16,20,7,5,5,3,1,19,16,32,-33,11.38,2.5,0.8,1.8,0.444,0.0,0.6,0.0,0.9,1.2,0.75,0.4,1.6,2.0,0.7,0.5,0.5,0.3,0.1,1.9,1.6,3.2,-3.3
U2007_P000708_GUI,U2007,P000708,"HARRISON, ELMER L",GUI,5.0,5.0,175.8,48,14,37,5,11,5,7,1,10,11,13,6,10,0,1,14,7,29,-82,35.17,9.6,2.8,7.4,0.378,1.0,2.2,0.455,1.0,1.4,0.714,0.2,2.0,2.2,2.6,1.2,2.0,0.0,0.2,2.8,1.4,5.8,-16.4
U2010_P002932_SIA,U2010,P002932,"HARRIS, RICKY",SIA,5.0,2.0,114.1,63,11,22,10,21,11,11,0,8,8,7,7,12,3,3,7,12,56,-45,22.81,12.6,2.2,4.4,0.5,2.0,4.2,0.476,2.2,2.2,1.0,0.0,1.6,1.6,1.4,1.4,2.4,0.6,0.6,1.4,2.4,11.2,-9.0
U2014_P005846_ART,U2014,P005846,"HARTENSTEIN, ISAIAH",ART,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2007_P000606_PLO,U2007,P000606,"HARTMAN, SORIN",PLO,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2019_P009660_ULM,U2019,P009660,"HARVEY, TYLER",ULM,4.0,1.0,96.1,51,10,16,8,24,7,7,2,9,11,5,2,11,0,0,7,9,38,-9,24.03,12.75,2.5,4.0,0.625,2.0,6.0,0.333,1.75,1.75,1.0,0.5,2.25,2.75,1.25,0.5,2.75,0.0,0.0,1.75,2.25,9.5,-2.25
U2010_P002726_GRO,U2010,P002726,"HARYASZ, MATT",GRO,5.0,4.0,127.3,58,24,56,0,1,10,13,11,16,27,11,6,11,5,2,13,14,59,-58,25.47,11.6,4.8,11.2,0.429,0.0,0.2,0.0,2.0,2.6,0.769,2.2,3.2,5.4,2.2,1.2,2.2,1.0,0.4,2.6,2.8,11.8,-11.6
U2024_P012242_TRN,U2024,P012242,"HASSAN, PATRICK",TRN,1.0,0.0,6.8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-3,-10,6.78,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,-10.0
U2025_P012242_TRN,U2025,P012242,"HASSAN, PATRICK",TRN,2.0,1.0,27.8,11,4,5,1,7,0,0,1,3,4,1,0,1,1,0,2,1,8,3,13.9,5.5,2.0,2.5,0.8,0.5,3.5,0.143,0.0,0.0,0.0,0.5,1.5,2.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,4.0,1.5
U2013_P004818_VAR,U2013,P004818,"HASSELL, FRANK",VAR,10.0,10.0,233.0,83,33,72,0,0,17,20,26,47,73,2,10,15,7,5,38,17,92,-56,23.3,8.3,3.3,7.2,0.458,0.0,0.0,0.0,1.7,2.0,0.85,2.6,4.7,7.3,0.2,1.0,1.5,0.7,0.5,3.8,1.7,9.2,-5.6
U2024_P013280_JER,U2024,P013280,"HASSON, YARIN",JER,1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
U2025_P013280_JER,U2025,P013280,"HASSON, YARIN",JER,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2014_P005958_CHA,U2014,P005958,"HATCHER, WILLIAM",CHA,9.0,9.0,208.0,63,13,37,11,30,4,8,1,4,5,15,6,12,1,1,27,21,24,-90,23.12,7.0,1.44,4.11,0.351,1.22,3.33,0.367,0.44,0.89,0.5,0.11,0.44,0.56,1.67,0.67,1.33,0.11,0.11,3.0,2.33,2.67,-10.0
U2015_P005958_PAO,U2015,P005958,"HATCHER, WILLIAM",PAO,16.0,15.0,443.4,220,43,92,29,67,47,57,6,32,38,53,14,35,0,7,44,71,213,-73,27.71,13.75,2.69,5.75,0.467,1.81,4.19,0.433,2.94,3.56,0.825,0.38,2.0,2.38,3.31,0.88,2.19,0.0,0.44,2.75,4.44,13.31,-4.56
U2009_PBCS_ARI,U2009,PBCS,"HATZIVRETTAS, NIKOS",ARI,14.0,7.0,294.9,98,16,42,12,28,30,34,3,13,16,14,6,10,1,4,34,28,69,31,21.07,7.0,1.14,3.0,0.381,0.86,2.0,0.429,2.14,2.43,0.882,0.21,0.93,1.14,1.0,0.43,0.71,0.07,0.29,2.43,2.0,4.93,2.21
U2010_PBCS_ARI,U2010,PBCS,"HATZIVRETTAS, NIKOS",ARI,11.0,6.0,271.0,84,13,30,14,34,16,19,5,16,21,15,6,12,0,2,29,16,59,-8,24.63,7.64,1.18,2.73,0.433,1.27,3.09,0.412,1.45,1.73,0.842,0.45,1.45,1.91,1.36,0.55,1.09,0.0,0.18,2.64,1.45,5.36,-0.73
U2012_PKZA_GAL,U2012,PKZA,"HAWKINS, DAVID",GAL,8.0,8.0,261.8,109,28,66,11,30,20,27,8,15,23,25,9,13,0,3,18,33,101,44,32.73,13.62,3.5,8.25,0.424,1.38,3.75,0.367,2.5,3.38,0.741,1.0,1.88,2.88,3.12,1.12,1.62,0.0,0.38,2.25,4.12,12.62,5.5
U2013_P005071_LOI,U2013,P005071,"HAWKINS, JUSTIN",LOI,2.0,2.0,49.9,12,3,13,1,6,3,4,3,8,11,4,3,4,0,0,7,5,8,-20,24.97,6.0,1.5,6.5,0.231,0.5,3.0,0.167,1.5,2.0,0.75,1.5,4.0,5.5,2.0,1.5,2.0,0.0,0.0,3.5,2.5,4.0,-10.0
U2019_P009890_LMG,U2019,P009890,"HAWMMOND, SYDNEY",LMG,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2014_P005959_PLO,U2014,P005959,"HAYES, JARVIS",PLO,15.0,7.0,397.4,168,42,70,22,55,18,23,12,64,76,21,13,15,0,4,41,19,171,-85,26.49,11.2,2.8,4.67,0.6,1.47,3.67,0.4,1.2,1.53,0.783,0.8,4.27,5.07,1.4,0.87,1.0,0.0,0.27,2.73,1.27,11.4,-5.67
U2017_P007824_LMG,U2017,P007824,"HAYES, KENNY",LMG,15.0,11.0,394.6,161,38,82,14,42,43,49,6,28,34,45,14,20,0,8,20,49,177,-118,26.31,10.73,2.53,5.47,0.463,0.93,2.8,0.333,2.87,3.27,0.878,0.4,1.87,2.27,3.0,0.93,1.33,0.0,0.53,1.33,3.27,11.8,-7.87
U2021_P010390_BBU,U2021,P010390,"HAYES, KEVARRIUS",BBU,22.0,20.0,532.3,198,77,133,0,2,44,64,56,94,150,27,32,34,25,4,79,61,298,76,24.19,9.0,3.5,6.05,0.579,0.0,0.09,0.0,2.0,2.91,0.688,2.55,4.27,6.82,1.23,1.45,1.55,1.14,0.18,3.59,2.77,13.55,3.45
U2019_P009661_ULM,U2019,P009661,"HAYES, KILLIAN",ULM,10.0,10.0,267.8,128,30,60,16,41,20,22,1,22,23,62,15,33,2,3,32,29,134,-24,26.78,12.8,3.0,6.0,0.5,1.6,4.1,0.39,2.0,2.2,0.909,0.1,2.2,2.3,6.2,1.5,3.3,0.2,0.3,3.2,2.9,13.4,-2.4
